cid,city
BRXX8410,Iguaibi
BRXX8412,Iguatemi
BRXX8413,Iguati
BRXX8414,Iguira
BRXX8416,Ilha Dentro
BRXX8417,Ilha Grande
BRXX8418,Ilha Redonda
BRXX8420,Ilhota de Cima
BRXX8421,Imbassai
BRXX8422,Imbe
BRXX8423,Imbiara
BRXX8424,Inacio Pires
BRXX8425,Incaibro
BRXX8426,Indai
BRXX8427,Independencia
BRXX8428,Inderere
BRXX8429,Inga
BRXX8431,Inhata
BRXX8432,Inhaumas
BRXX8433,Inhuma
BRXX8434,Intas
BRXX8435,Intendencia
BRXX8436,Inubia
BRXX8437,Inveja
BRXX8438,Ipanema
BRXX8439,Ipeuate
BRXX8441,Ipitanga
BRXX8442,Ipucaba
BRXX8444,Ipueira do Macio
BRXX8445,Irai
BRXX8446,Irajuba
BRXX8448,Iraporanga
BRXX8449,Irapuazinho
BRXX8452,Itabai
BRXX8453,Itabaiana
BRXX8454,Itacava
BRXX8455,Itachama
BRXX8456,Itacimirim
BRXX8457,Itacira
BRXX8460,Itaguira
BRXX8461,Itai
BRXX8462,Itai de Fora
BRXX8463,Itaia
BRXX8464,Itaiba
BRXX8465,Itaipavas
BRXX8466,Itaipe
BRXX8467,Itaitu
BRXX8468,Itajai
BRXX8470,Itamoabo
BRXX8472,Itapagipe
BRXX8474,Itapecerica
BRXX8475,Itapema
BRXX8476,Itapetingui
BRXX8477,Itapiciru
BRXX8478,Itapicuri
BRXX8480,Itapiru
BRXX8482,Itapora
BRXX8483,Itapu
BRXX8484,Itapura
BRXX8486,Itaquarai
BRXX8487,Itaquari
BRXX8489,Itaquena
BRXX8490,Itassuce
BRXX8491,Itati
BRXX8492,Itauna
BRXX8493,Itinga da Serra
BRXX8495,Itiuca
BRXX8496,Jaboticaba
BRXX8497,Jaburu
BRXX8498,Jabuti
BRXX8499,Jacaracanga
BRXX8502,Jacare Grande
BRXX8503,Jacareci
BRXX8505,Jacuipe
BRXX8506,Jacuruna
BRXX8507,Jacutinga
BRXX8508,Jaguaraci
BRXX8510,Jaiba
BRXX8511,Jaiu
BRXX8512,Jamari
BRXX8513,Jangada
BRXX8514,Januario
BRXX8515,Japira
BRXX8516,Japomirim
BRXX8517,Japu
BRXX8519,Jardineira
BRXX8520,Jatimana
BRXX8522,Jaua
BRXX8523,Jenipabu
BRXX8525,Jequi
BRXX8526,Jequitaia
BRXX8530,Jiquitaia
BRXX8531,Jirau
BRXX8532,Jitirana
BRXX8533,Joana
BRXX8534,Joanica
BRXX8535,Joanina
BRXX8536,Joao Amaro
BRXX8537,Joao Dias
BRXX8538,Joao Para
BRXX8539,Joao Pedro
BRXX8540,Joao Ribeiro
BRXX8541,Joao Rodrigues
BRXX8542,Joao Soares
BRXX8543,Joao Vaz
BRXX8544,Joao Vieira
BRXX8545,Joaquim Tropeiro
BRXX8546,Joaquina
BRXX8547,Jogo da Bola
BRXX8548,Jordao
BRXX8549,Jose Alexandre
BRXX8550,Jose Alves de Cima
BRXX8551,Jose Antonio
BRXX8552,Jose Baio
BRXX8553,Jose Couto
BRXX8554,Jose Geraldo
BRXX8555,Jose Goncalo
BRXX8557,Jose Grosso
BRXX8558,Jose Marcelino
BRXX8559,Jose Moco
BRXX8561,Jose Santos
BRXX8564,Juca Novo
BRXX8568,Juliao
BRXX8569,Julio de Carvalho
BRXX8570,Junco
BRXX8571,Jundia
BRXX8572,Jupagua
BRXX8574,Juremal
BRXX8575,Juruvalho
BRXX8576,Jussari
BRXX8577,Justina
BRXX8579,Laeti
BRXX8581,Lagoa Boaventura
BRXX8583,Lagoa Branca
BRXX8586,Lagoa Danta
BRXX8587,Lagoa Encantada
BRXX8588,Lagoa Escondida
BRXX8589,Lagoa Formosa
BRXX8590,Lagoa Funda
BRXX8595,Lagoa Redonda
BRXX8596,Lagoa Seca
BRXX8597,Lagoa Torta
BRXX8598,Lagoa Verde
BRXX8600,Lagoa da Cruz
BRXX8601,Lagoa da Eugenia
BRXX8602,Lagoa da Lapinha
BRXX8603,Lagoa da Laurencia
BRXX8604,Lagoa da Mata
BRXX8606,Lagoa da Queimada
BRXX8608,Lagoa da Velha
BRXX8609,Lagoa das Cabras
BRXX8610,Lagoa das Covas
BRXX8611,Lagoa das Vacas
BRXX8612,Lagoa de Barro
BRXX8614,Lagoa de Jose Alves
BRXX8615,Lagoa de Pedra
BRXX8616,Lagoa de Pedras
BRXX8617,Lagoa do Alegre
BRXX8618,Lagoa do Alto
BRXX8620,Lagoa do Atalho
BRXX8622,Lagoa do Buraco
BRXX8623,Lagoa do Canto
BRXX8624,Lagoa do Capim
BRXX8625,Lagoa do Chiquinho
BRXX8626,Lagoa do Cipo
BRXX8627,Lagoa do Dionisio
BRXX8628,Lagoa do Estevao
BRXX8629,Lagoa do Fabio
BRXX8630,Lagoa do Jatoba
BRXX8632,Lagoa do Leite
BRXX8633,Lagoa do Manuel
BRXX8634,Lagoa do Martins
BRXX8636,Lagoa do Meio
BRXX8637,Lagoa do Morto
BRXX8638,Lagoa do Ouro
BRXX8639,Lagoa do Peixe
BRXX8640,Lagoa do Poco
BRXX8641,Lagoa do Serrote
BRXX8642,Lagoa do Vaqueiro
BRXX8643,Lagoa do Vau
BRXX8644,Lagoa dos Bastos
BRXX8645,Lagoa dos Negros
BRXX8647,Lagoa dos Veados
BRXX8650,Lagoinhas
BRXX8652,Laje Funda
BRXX8653,Laje do Rio Preto
BRXX8655,Lajedao
BRXX8659,Lajedo Novo
BRXX8660,Lajedo Seco
BRXX8661,Lajedo de Baixo
BRXX8662,Lajedo de Cima
BRXX8663,Lajedo do Tabocal
BRXX8666,Lama
BRXX8668,Lamarao do Passe
BRXX8669,Lameirao
BRXX8670,Lameiro
BRXX8671,Lancante
BRXX8675,Laranja
BRXX8677,Lava-Pes
BRXX8678,Lavrador
BRXX8680,Leocadia
BRXX8681,Leodorio
BRXX8682,Lessa
BRXX8683,Liberdade
BRXX8687,Linda Rosa
BRXX8688,Lobato
BRXX8689,Lodo
BRXX8690,Logradouro de Cima
BRXX8691,Lombardia
BRXX8692,Lontra
BRXX8693,Lopes
BRXX8694,Loreto
BRXX8695,Lua Nova
BRXX8696,Lucuri
BRXX8697,Lustosa
BRXX8704,Macazeira
BRXX8705,Machado
BRXX8706,Maciel
BRXX8707,Macinha
BRXX8708,Macuim
BRXX8709,Madrugao
BRXX8710,Maetinga
BRXX8711,Magalhaes
BRXX8712,Mal da Areia
BRXX8713,Maleta
BRXX8715,Malhada Bonita
BRXX8718,Malhada Vermelha
BRXX8719,Malhada da Areia
BRXX8720,Malhada da Jurema
BRXX8721,Malhada da Onca
BRXX8722,Malhada de Pedras
BRXX8723,Malhada do Sal
BRXX8724,Malhadas
BRXX8725,Malhadinha
BRXX8726,Mamata
BRXX8727,Mamonas
BRXX8729,Mandiocal
BRXX8730,Mandiroba
BRXX8731,Mandu
BRXX8732,Manga
BRXX8734,Mangalo
BRXX8735,Mangue Seco
BRXX8737,Manguinho
BRXX8738,Manguinhos
BRXX8739,Manica
BRXX8740,Manicoba
BRXX8741,Mansao
BRXX8742,Mansidao
BRXX8743,Manuel Cabra
BRXX8744,Manuel Feliciano
BRXX8746,Mapele
BRXX8747,Maquine
BRXX8748,Mar Grande
BRXX8749,Maracana
BRXX8750,Maragogipinho
BRXX8752,Marcelino
BRXX8753,Marcelo
BRXX8754,Marcolino Moura
BRXX8755,Marcos
BRXX8757,Maria Boneca
BRXX8758,Maria Cruz
BRXX8759,Maria Isabel
BRXX8760,Maria Quiteria
BRXX8761,Maria Rosa
BRXX8762,Mariana
BRXX8763,Mariano
BRXX8764,Maribondo
BRXX8765,Maribu
BRXX8766,Maricoabo
BRXX8767,Mariquita
BRXX8768,Maroto
BRXX8769,Marrecas
BRXX8770,Marrua
BRXX8771,Marruas
BRXX8772,Maruas
BRXX8773,Massacara
BRXX8775,Mata Cavalo
BRXX8776,Mata Limpa
BRXX8777,Mata Verde
BRXX8778,Mata da Alianca
BRXX8779,Mata do Canudo
BRXX8780,Mata-Veado
BRXX8781,Matai
BRXX8782,Matanca Velha
BRXX8783,Matarandiba
BRXX8784,Mataripe
BRXX8785,Matias Borges
BRXX8787,Mato Grosso
BRXX8788,Mato Preto
BRXX8790,Matoes
BRXX8791,Matoim
BRXX8793,Melado
BRXX8796,Mendes
BRXX8797,Miguel do Peixe
BRXX8798,Milagre
BRXX8799,Milho
BRXX8800,Mimosa
BRXX8801,Mimoso
BRXX8802,Minador
BRXX8803,Minas do Espirito Santo
BRXX8804,Minas do Mimoso
BRXX8805,Mineira
BRXX8806,Mingau
BRXX8807,Mingau de Baixo
BRXX8808,Mingote
BRXX8809,Mirandela
BRXX8810,Miranga
BRXX8812,Misericordia
BRXX8813,Missao do Sai
BRXX8814,Missoes
BRXX8815,Miudeza
BRXX8816,Mocambinho
BRXX8819,Mocozinho
BRXX8820,Modesto
BRXX8821,Moenda
BRXX8822,Mogiquicaba
BRXX8824,Molho
BRXX8826,Monte
BRXX8829,Monte Branco
BRXX8830,Monte Claro
BRXX8831,Monte Pascoal
BRXX8832,Monte Reconcavo
BRXX8835,Monteiro
BRXX8836,Montes
BRXX8837,Morais
BRXX8838,Morao
BRXX8840,Moreno
BRXX8841,Morere
BRXX8842,Morrinho
BRXX8844,Morro
BRXX8845,Morro Bonito
BRXX8847,Morro Pelado
BRXX8848,Morro Preto
BRXX8849,Morro Redondo
BRXX8850,Morro Verde
BRXX8851,Morro da Moenda
BRXX8852,Morro da Rosa
BRXX8853,Morro de Pedra
BRXX8854,Morro de Sao Paulo
BRXX8855,Morro do Boi
BRXX8856,Morro do Fogo
BRXX8857,Morro do Gomes
BRXX8858,Morro do Mamote
BRXX8859,Morro do Olho d'Agua
BRXX8860,Morro dos Paus
BRXX8861,Morros
BRXX8862,Moura
BRXX8863,Mourao
BRXX8864,Mozondo
BRXX8865,Mucambo dos Ventos
BRXX8867,Mucujo
BRXX8870,Mumbuca
BRXX8871,Munde
BRXX8873,Munduri
BRXX8874,Muquem
BRXX8875,Muquem Patos
BRXX8876,Muquem de Sao Francisco
BRXX8877,Muri
BRXX8879,Murici
BRXX8881,Muriti
BRXX8883,Murutuba
BRXX8884,Muta
BRXX8885,Mutamba
BRXX8886,Mutambo
BRXX8887,Mutari
BRXX8890,Nado
BRXX8891,Nage
BRXX8892,Nao Beber
BRXX8894,Negras
BRXX8895,Neves
BRXX8896,Norma
BRXX8897,Nos-Convem
BRXX8898,Nossa Senhora da Ajuda
BRXX8899,Nossa Senhora da Paz
BRXX8900,Nossa Senhora das Neves
BRXX8903,Nova America
BRXX8904,Nova Brasilia
BRXX8905,Nova Canaa
BRXX8906,Nova Conquista
BRXX8907,Nova Cruz
BRXX8908,Nova Esperanca
BRXX8909,Nova Flor
BRXX8910,Nova Ibia
BRXX8911,Nova Itaipe
BRXX8912,Nova Itarana
BRXX8913,Nova Lidice
BRXX8914,Nova Palma
BRXX8915,Nova Vida
BRXX8916,Nova Vista
BRXX8917,Novais
BRXX8919,Novo Mundo
BRXX8920,Novo Ouricuri
BRXX8921,Novo Paraiso
BRXX8922,Nunes
BRXX8923,Oiteiro
BRXX8924,Oiticica
BRXX8925,Oitizeiro
BRXX8927,Olho Torto
BRXX8929,Olho d'Agua da Mariquinha
BRXX8930,Olho d'Agua do Basilio
BRXX8931,Olho d'Agua do Facundo
BRXX8932,Olho d'Agua do Serafim
BRXX8934,Olhos d'Agua da Barriguda
BRXX8935,Olhos d'Agua do Seco
BRXX8936,Olhos d'Aguas
BRXX8937,Oliveira
BRXX8938,Olivenca
BRXX8941,Onha
BRXX8942,Orico
BRXX8944,Orobo
BRXX8945,Os Quatro
BRXX8946,Ostras
BRXX8948,Ouricuri do Ouro
BRXX8949,Ouricurituba
BRXX8950,Ouro Branco
BRXX8951,Outeiro Alegre
BRXX8952,Outeiro Mata-Fome
BRXX8953,Outeiro Redondo
BRXX8954,Ovidio
BRXX8955,Ovo Choco
BRXX8956,Pacui
BRXX8957,Padre
BRXX8958,Pai Diogo
BRXX8959,Pai Manuel
BRXX8960,Paiaia
BRXX8963,Pajeu do Vento
BRXX8964,Pajeuzinho
BRXX8965,Palame
BRXX8967,Palha
BRXX8968,Palma
BRXX8969,Palmares
BRXX8971,Palmeira de Baixo
BRXX8972,Palmeira do Mendes
BRXX8973,Palmeira do Menezes
BRXX8976,Palmira
BRXX8977,Pambu
BRXX8979,Panela Queimada
BRXX8981,Panfilo Sampaio
BRXX8982,Pao
BRXX8984,Papucu
BRXX8985,Paqueta
BRXX8986,Para
BRXX8987,Paraciba
BRXX8988,Paraguacu
BRXX8990,Paramano
BRXX8992,Paredes
BRXX8993,Pari de Pedras
BRXX8994,Parituabe
BRXX8995,Parnaiba
BRXX8997,Passagem Funda
BRXX8998,Passagem Nova
BRXX8999,Passagem d'Areia
BRXX9000,Passagem de Pedra
BRXX9001,Passagem dos Mocos
BRXX9002,Passagem dos Teixeiras
BRXX9003,Passe
BRXX9005,Pasto da Mata
BRXX9006,Pasto de Fora
BRXX9007,Pataiba
BRXX9008,Patamute
BRXX9009,Patau
BRXX9010,Pateirao
BRXX9012,Patiaba
BRXX9013,Patinhos
BRXX9014,Pato
BRXX9017,Pau Cedro
BRXX9019,Pau Mulatinho
BRXX9020,Pau Pombo
BRXX9022,Pau Seco
BRXX9023,Pau Vermelho
BRXX9024,Pau a Pique
BRXX9027,Pau de Espinho
BRXX9028,Pau de Pilao
BRXX9029,Pau-a-Pique
BRXX9030,Pavao
BRXX9031,Paz de Salobro
BRXX9032,Pe de Galinha
BRXX9033,Pe de Lima
BRXX9035,Pe do Alto
BRXX9038,Pedra Alta
BRXX9039,Pedra Bonita
BRXX9041,Pedra Grande
BRXX9042,Pedra Nova
BRXX9043,Pedra Pintada
BRXX9044,Pedra Queimada
BRXX9046,Pedra d'Agua
BRXX9047,Pedra da Baliza
BRXX9048,Pedra da Onca
BRXX9050,Pedra de Fogo
BRXX9051,Pedra do Ilheu
BRXX9054,Pedras Altas
BRXX9055,Pedras Pretas
BRXX9056,Pedras do Ernesto
BRXX9057,Pedras do Salgado
BRXX9059,Pedreiras
BRXX9061,Pedro
BRXX9062,Pedro Pinheiro
BRXX9064,Pela-Beico
BRXX9065,Penamar
BRXX9068,Percevejo
BRXX9069,Perdizes
BRXX9070,Pereira
BRXX9071,Perigoso
BRXX9073,Periquito
BRXX9074,Peru
BRXX9075,Peruipe
BRXX9076,Petim
BRXX9077,Piabanha
BRXX9078,Piabas
BRXX9079,Piassava
BRXX9081,Picado
BRXX9082,Picaras
BRXX9083,Picarrao
BRXX9084,Picos
BRXX9087,Pilao d'Agua
BRXX9090,Pimenta
BRXX9091,Pimentas
BRXX9092,Pimenteiras
BRXX9093,Pinare
BRXX9094,Pindobas
BRXX9095,Pindorama
BRXX9096,Pinhao
BRXX9098,Pinheiro de Baixo
BRXX9099,Pinhoes
BRXX9100,Pintada
BRXX9101,Piquara
BRXX9103,Pira
BRXX9104,Piragiba
BRXX9106,Pirajuia
BRXX9108,Piri
BRXX9109,Piriperi
BRXX9110,Pitinga
BRXX9111,Pitombas
BRXX9112,Pitombeira
BRXX9113,Plataforma
BRXX9114,Pocao
BRXX9116,Poco Comprido
BRXX9117,Poco Dantas
BRXX9118,Poco Longe
BRXX9120,Poco Triste
BRXX9122,Poco d'Anta
BRXX9123,Poco d'Antas
BRXX9124,Poco da Isabel
BRXX9125,Poco da Onca
BRXX9126,Poco da Pedra
BRXX9127,Poco da Roca
BRXX9128,Poco de Baixo
BRXX9129,Poco de Embira
BRXX9130,Poco de Fora
BRXX9132,Poco de Pedras
BRXX9133,Poco do Arco
BRXX9134,Poco do Mato
BRXX9138,Poeira
BRXX9139,Poiri
BRXX9141,Pojuquinhos
BRXX9142,Pombal
BRXX9143,Pombas
BRXX9144,Pombo
BRXX9145,Ponta
BRXX9146,Ponta Aguda
BRXX9147,Ponta Grossa
BRXX9150,Ponta da Cruz
BRXX9152,Ponta de Aratuba
BRXX9153,Ponta de Nossa Senhora
BRXX9154,Ponta do Largo
BRXX9155,Ponta do Leone
BRXX9156,Ponta do Malhado
BRXX9157,Ponta do Paraguacu
BRXX9159,Pontal de Sao Joao da Barra
BRXX9160,Pontao
BRXX9162,Ponte d'Agua
BRXX9163,Pontes
BRXX9164,Pontinha
BRXX9165,Ponto Central
BRXX9166,Ponto Certo
BRXX9167,Ponto Norte
BRXX9169,Ponto Obrigado
BRXX9170,Ponto Sessenta
BRXX9172,Portao
BRXX9173,Porteira
BRXX9176,Porto Castro Alves
BRXX9177,Porto Italiano
BRXX9179,Porto Velho
BRXX9180,Porto da Espada
BRXX9181,Porto de Pedras
BRXX9182,Porto de Santa Cruz
BRXX9183,Porto do Costa
BRXX9184,Porto do Meio
BRXX9185,Porto do Roucinho
BRXX9186,Porto dos Santos
BRXX9188,Posto Central
BRXX9189,Posto Esso
BRXX9190,Posto Paraguacu
BRXX9191,Pouca Conta
BRXX9192,Pouso Alegre
BRXX9193,Povoacoes
BRXX9194,Poxim do Sul
BRXX9195,Praca
BRXX9196,Pradoso
BRXX9197,Praia Grande
BRXX9198,Praia do Forte
BRXX9200,Pratigi
BRXX9201,Pratigipe
BRXX9202,Prato Fino
BRXX9203,Prato Raso
BRXX9205,Presidio
BRXX9206,Preta
BRXX9207,Prevenido
BRXX9209,Primeira Ilha
BRXX9210,Producao
BRXX9211,Progresso
BRXX9212,Protecao
BRXX9213,Provisao
BRXX9214,Pumba
BRXX9215,Quadro
BRXX9216,Quaitiba
BRXX9217,Quarteirao dos Pampas
BRXX9218,Quarto de Onca
BRXX9220,Quatis
BRXX9221,Quebra-Cangalha
BRXX9222,Quebradas
BRXX9226,Queimada do Curral
BRXX9227,Queimada do Milho
BRXX9230,Queimado
BRXX9232,Queiroz
BRXX9233,Querera
BRXX9234,Quidombo
BRXX9235,Quilombo
BRXX9236,Quincas
BRXX9237,Quintas
BRXX9238,Quipa
BRXX9239,Quirino
BRXX9240,Quissamar
BRXX9241,Quitumba
BRXX9242,Quitungo
BRXX9245,Rafael
BRXX9246,Rancho Alegre
BRXX9247,Raposo
BRXX9248,Raso
BRXX9249,Ratos
BRXX9250,Real
BRXX9252,Recife
BRXX9254,Redencao
BRXX9255,Reliquia
BRXX9257,Remedios
BRXX9258,Represa
BRXX9259,Ressaca
BRXX9260,Retirada
BRXX9262,Retiro Sao Francisco
BRXX9263,Retirolandia
BRXX9265,Riachao da Touceira
BRXX9268,Riacho Alegre
BRXX9269,Riacho Claro
BRXX9270,Riacho Dantas
BRXX9271,Riacho Doce
BRXX9273,Riacho Grande
BRXX9274,Riacho Outeiro
BRXX9275,Riacho Pedras
BRXX9277,Riacho da Areia
BRXX9278,Riacho da Onca
BRXX9279,Riacho da Pedra
BRXX9280,Riacho da Praia
BRXX9281,Riacho da Torre
BRXX9283,Riacho do Balaio
BRXX9284,Riacho do Bonito
BRXX9285,Riacho do Caldeirao
BRXX9286,Riacho do Cedro
BRXX9287,Riacho do Cipo
BRXX9288,Riacho do Correia
BRXX9289,Riacho do Curral
BRXX9290,Riacho do Mate
BRXX9292,Riacho do Norte
BRXX9293,Riacho do Pasto
BRXX9294,Riacho do Pintor
BRXX9295,Riacho do Poco
BRXX9296,Riacho do Saco
BRXX9297,Riacho dos Negros
BRXX9298,Riacho dos Porcos
BRXX9299,Riacho dos Portos
BRXX9301,Ribeira de Cima
BRXX9302,Ribeirao
BRXX9303,Ribeirao da Baixa
BRXX9304,Ribeirao de Cima
BRXX9305,Ribeirao do Meio
BRXX9306,Ribeiraozinho
BRXX9308,Rio Abaixo
BRXX9310,Rio Fundo
BRXX9311,Rio Grande
BRXX9313,Rio Santo
BRXX9315,Rio Vermelho
BRXX9316,Rio da Areia
BRXX9317,Rio da Caixa
BRXX9318,Rio da Dona
BRXX9319,Rio das Almas
BRXX9320,Rio das Flores
BRXX9321,Rio das Pratas
BRXX9322,Rio de Areia
BRXX9323,Rio do Amaro
BRXX9324,Rio do Meio
BRXX9326,Rio do Sal
BRXX9327,Rio dos Anjos
BRXX9328,Rio dos Paus
BRXX9329,Rio dos Tabocos
BRXX9330,Riqueza
BRXX9331,Roca Grande
BRXX9332,Roca Velha
BRXX9333,Rocado Grande
BRXX9334,Rocados
BRXX9335,Rocha Velha
BRXX9336,Rocinha
BRXX9337,Rodeador
BRXX9338,Rodelas
BRXX9339,Rodiador
BRXX9340,Rodoleiro
BRXX9341,Roma
BRXX9342,Roncado
BRXX9343,Ronco d' Agua
BRXX9344,Rosa d' Agua
BRXX9346,Rua de Palha
BRXX9347,Rua do Arco
BRXX9348,Rufino Felix
BRXX9349,Rumo
BRXX9350,Rusina
BRXX9351,Sabia Grande
BRXX9353,Saco Comprido
BRXX9354,Saco Grande
BRXX9355,Saco da Arara
BRXX9356,Saco da Onca
BRXX9357,Saco de Bois
BRXX9358,Saco do Capao
BRXX9359,Saco do Muquem
BRXX9360,Saco dos Bois
BRXX9361,Saco dos Ladroes
BRXX9362,Saldanha
BRXX9364,Salgadalia
BRXX9367,Salinada
BRXX9369,Salininha
BRXX9370,Salitre
BRXX9371,Salobro
BRXX9372,Salome
BRXX9375,Salvaterra
BRXX9376,Salvavida
BRXX9378,Sambaituba
BRXX9380,Sanharo
BRXX9381,Santa Ana
BRXX9385,Santa Fe
BRXX9394,Santa Vitoria
BRXX9396,Santana Velha
BRXX9397,Santana do Ouro
BRXX9400,Santo
BRXX9404,Santo Antonio das Tabuas
BRXX9405,Santo Antonio de Barcelona
BRXX9406,Santo Antonio do Rio das Pedras
BRXX9407,Santo Antonio do Urupi
BRXX9408,Santo Antonio dos Prazeres
BRXX9409,Santo Emilio
BRXX9412,Santo Onofre
BRXX9413,Sao Barnabe
BRXX9414,Sao Bartolomeu
BRXX9415,Sao Benedito
BRXX9417,Sao Bento das Lajes
BRXX9418,Sao Bras
BRXX9420,Sao Cosme
BRXX9424,Sao Felix do Coribe
BRXX9425,Sao Fidelis
BRXX9426,Sao Filipe
BRXX9428,Sao Geraldo
BRXX9431,Sao Joao da Fortaleza
BRXX9432,Sao Joao de Sul
BRXX9433,Sao Joao do Paraiso
BRXX9434,Sao Joaquim
BRXX9437,Sao Jose da Vitoria
BRXX9438,Sao Jose de Baixo
BRXX9439,Sao Jose do Peruipe
BRXX9440,Sao Jose do Prado
BRXX9441,Sao Jose do Rio Grande
BRXX9444,Sao Manoel do Norte
BRXX9445,Sao Manuel
BRXX9446,Sao Marcelo
BRXX9447,Sao Miguel
BRXX9448,Sao Paulinho
BRXX9451,Sao Rafael
BRXX9453,Sao Saite
BRXX9455,Sao Sebastiao do Utinga
BRXX9456,Sao Tome
BRXX9457,Sao Tome do Paripe
BRXX9459,Sapateiro
BRXX9460,Sapato
BRXX9462,Sapucaeiro
BRXX9465,Sarauna
BRXX9466,Saudade
BRXX9467,Saudavel
BRXX9468,Sauipe de Dentro
BRXX9469,Secador
BRXX9470,Seco
BRXX9471,Segredo
BRXX9472,Seixa
BRXX9474,Senhor dos Passos
BRXX9476,Sergi
BRXX9477,Seribinha
BRXX9482,Serra Verde
BRXX9483,Serra Vermelha
BRXX9484,Serra d' Agua
BRXX9485,Serra da Canabrava
BRXX9486,Serra da Rosa
BRXX9487,Serra do Abiar
BRXX9491,Sertanejo
BRXX9492,Sete Portas
BRXX9493,Sete Vargens
BRXX9494,Silva
BRXX9495,Simeao
BRXX9496,Sincora
BRXX9497,Sincora Velho
BRXX9498,Sinunga
BRXX9499,Sirinhaem
BRXX9501,Sitio Alto
BRXX9503,Sitio da Barauna
BRXX9504,Sitio da Conceicao
BRXX9506,Sitio do Martins
BRXX9508,Sitio do Morro
BRXX9509,Sitio dos Maricas
BRXX9510,Sitios Novos
BRXX9511,Soares
BRXX9514,Sofre
BRXX9515,Soledade
BRXX9518,Subau-Mirim
BRXX9519,Sucuapara
BRXX9520,Sucuarana
BRXX9521,Sucuarana de Cima
BRXX9523,Sumidor
BRXX9525,Superino
BRXX9526,Surrao
BRXX9527,Surubabel
BRXX9528,Surubim
BRXX9529,Tabatinga
BRXX9530,Taberoe
BRXX9531,Taboca
BRXX9533,Tabocas do Brejo Velho
BRXX9534,Taboleiro do Castro
BRXX9535,Taboquinhas
BRXX9537,Tabuada
BRXX9539,Tabuleiro Grande
BRXX9540,Tabuleiro da Vitoria
BRXX9541,Tabuleiro das Navalhas
BRXX9542,Tacaia
BRXX9543,Tacanha
BRXX9544,Tacanha Grande
BRXX9545,Tacare
BRXX9547,Taipoca
BRXX9548,Taipu
BRXX9549,Taitinga
BRXX9550,Tamanco
BRXX9553,Tamborou
BRXX9555,Tamburi Velho
BRXX9557,Tanque Bravo
BRXX9558,Tanque Grande
BRXX9560,Tanque Velho
BRXX9561,Tanque de Pedras
BRXX9562,Tanque de Senzala
BRXX9563,Tanque do Barreiro
BRXX9564,Tanque do Lajedo
BRXX9566,Tanquinho do Poco
BRXX9567,Tapagem
BRXX9568,Tape
BRXX9570,Tapirama
BRXX9571,Tapiranga
BRXX9572,Tapuias
BRXX9573,Taquara
BRXX9575,Taquaril
BRXX9576,Taquarinha
BRXX9577,Tareco
BRXX9578,Tartaruga
BRXX9580,Tauape
BRXX9581,Tauipe
BRXX9582,Tebaida
BRXX9583,Teixeira
BRXX9584,Teixeira do Progresso
BRXX9586,Tenorio
BRXX9587,Teresa
BRXX9588,Teresinha
BRXX9589,Terra Alta
BRXX9590,Terra Branca
BRXX9591,Terra Firme
BRXX9593,Terreiro
BRXX9594,Tesourinha
BRXX9595,Testa Branca
BRXX9596,Tijuca
BRXX9597,Tijuca de Baixo
BRXX9598,Tijuco
BRXX9599,Tijucucu
BRXX9601,Timbora
BRXX9602,Timborinha
BRXX9604,Tira Barro
BRXX9606,Tiro Seguro
BRXX9607,Toba
BRXX9608,Tobi
BRXX9609,Toca
BRXX9610,Tombador
BRXX9611,Tonico
BRXX9612,Torcida
BRXX9614,Torres
BRXX9615,Torrinha
BRXX9617,Torto
BRXX9618,Touro
BRXX9619,Tracupa
BRXX9621,Tranqueiras
BRXX9622,Trapia
BRXX9623,Traripe
BRXX9624,Tremembe
BRXX9625,Tres Barras
BRXX9626,Tres Bocas
BRXX9627,Tres Bracos
BRXX9628,Tres Cancelas
BRXX9631,Tres Vendas
BRXX9632,Trincheira
BRXX9634,Triunfo
BRXX9635,Tubarao
BRXX9637,Tuiti
BRXX9638,Tupinamba
BRXX9639,Tupipano
BRXX9640,Ubiraita
BRXX9642,Umburana de Cima
BRXX9645,Umbuzeiro de Baixo
BRXX9646,Umbuzeiro do Miguel
BRXX9647,Umbuzeiro dos Santos
BRXX9648,Unhao
BRXX9650,Uniao Baiana
BRXX9651,Uniao Queimada
BRXX9652,Upabucu
BRXX9653,Upamirim
BRXX9654,Ura Mirim
BRXX9656,Uriporanga
BRXX9657,Urucu
BRXX9658,Uruguaiana
BRXX9660,Vaca Morta
BRXX9661,Vaca Seca
BRXX9662,Vacaria
BRXX9663,Valdelino
BRXX9664,Vale Verde
BRXX9665,Valeria
BRXX9666,Valverde
BRXX9667,Vanderlei
BRXX9668,Vanique
BRXX9670,Vargem Comprida
BRXX9672,Vargem d'Agua
BRXX9673,Vargem do Capim
BRXX9674,Vargem do Sal
BRXX9676,Vargito
BRXX9677,Varjota
BRXX9679,Varzea da Canabrava
BRXX9680,Varzea da Ema
BRXX9681,Varzea do Caldas
BRXX9682,Varzea do Jenipapeiro
BRXX9683,Vassouras
BRXX9684,Vau Novo
BRXX9685,Vauzinho
BRXX9687,Vazlandia
BRXX9688,Velame
BRXX9689,Velanie
BRXX9690,Velho Ne
BRXX9692,Venda Nova
BRXX9695,Vera Cruz de Itaparica
BRXX9697,Vereda Seca
BRXX9698,Vereda da Casca
BRXX9699,Vereda de Sao Domingos
BRXX9700,Vereda do Meio
